seller_id,seller_city,seller_state,total_orders,unique_products,total_revenue,avg_price,avg_rating,avg_delivery_days,late_delivery
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,SP,10,3,532.14,53.21,4.00,8.7,0.00
cbbd5ae8f53de5f5097cd8217b529e24,santana de parnaiba,SP,2,1,351.80,175.90,2.50,20.0,0.00
cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,SP,165,13,8411.04,42.91,4.08,12.3,8.16
cbf09e831b0c11f6f23ffb51004db972,sbc/sp,SP,10,4,1535.20,153.52,4.40,4.7,0.00
cc1f04647be106ba74e62b21f358af25,sao paulo,SP,1,1,11.90,11.90,1.00,13.0,0.00
cc3d14116804f7209f3884f6367f1152,curitiba,PR,27,4,5477.80,182.59,4.67,12.6,3.33
cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,1706,37,104288.42,58.75,4.07,11.1,5.80
cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,33,25,4269.18,112.35,4.47,7.2,2.63
cc63f0dd2acba93ffed4fe9f8e0321fa,sao jose do rio preto,SP,55,17,7096.71,112.65,4.05,8.6,0.00
cc80e2f693fa6e2408f47ccf62413fc1,curitiba,PR,2,1,420.00,210.00,4.00,14.0,0.00
cca3071e3e9bb7d12640c9fbe2301306,ibitinga,SP,712,322,64009.89,77.12,3.85,13.7,5.30
ccada0ef508e698917a6eab263375905,pato bragado,PR,3,3,172.80,57.60,3.67,9.7,0.00
ccb83a794700270fde70898fe9ff368b,sombrio,SC,12,2,11062.00,921.83,4.33,16.1,16.67
ccbd753e6863fe7314dc6c0ca5a074e7,blumenau,SC,1,1,495.00,495.00,4.00,11.0,0.00
ccc4bbb5f32a6ab2b7066a4130f114e3,curitiba,PR,187,12,74004.62,385.44,4.28,15.4,7.29
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,63,17,2522.70,38.22,4.44,14.9,4.55
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,26,8,2635.50,101.37,4.38,11.1,7.69
cd06602b43d8800bd0afad514919d35c,sao paulo,SP,44,20,2588.07,48.83,3.68,11.4,3.77
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,1,1,569.00,569.00,4.00,15.0,0.00
cd233f8bfa30ebfd651f47ee7d054951,birigui,SP,1,1,79.90,79.90,5.00,9.0,0.00
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,SP,12,11,651.04,54.25,4.17,11.3,8.33
cd52a8efd71af3336b14b5039b951cc1,palhoca,SP,3,1,170.80,56.93,2.33,11.0,0.00
cd68562d3f44870c08922d380acae552,ribeirao preto,SP,125,58,18569.70,140.68,3.84,16.3,19.70
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,31,10,4158.55,129.95,4.50,8.1,9.38
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,5,3,1915.00,383.00,3.80,15.6,0.00
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,SP,17,4,1118.60,62.14,3.94,7.8,0.00
ce20a2ec1514c25e16f2b5b39bc818f0,sao paulo,SP,4,3,287.00,41.00,4.86,14.4,42.86
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,65,37,15230.06,230.76,4.20,15.2,10.61
ce27a3cc3c8cc1ea79d11e561e9bebb6,sao paulo,SP,135,40,10682.65,65.14,3.87,9.7,1.83
ce33c6211beaa8fef4cae8b52db39862,suzano,SP,1,1,49.00,49.00,3.00,18.0,0.00
ce3ad9de960102d0677a81f5d0bb7b2d,rio de janeiro,RJ,1,1,158.00,158.00,5.00,4.0,0.00
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,1,1,18.90,18.90,5.00,6.0,0.00
ce616e1913288884e7742faac9d981db,cotia,SP,15,9,365.10,15.21,4.67,7.1,4.17
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,19,13,4818.00,253.58,4.47,9.7,10.53
ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,78,14,11793.89,140.40,4.11,13.7,8.33
cea729054f157f5870bdd321a958d994,sao paulo,SP,24,17,2482.10,95.47,4.19,6.9,3.85
ceaec5548eefc6e23e6607c5435102e7,sao paulo,SP,203,33,52917.18,250.79,4.15,12.5,5.69
ceb7b4fb9401cd378de7886317ad1b47,04482255,RJ,1,1,399.90,399.90,3.00,,
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,SC,1,1,57.99,57.99,1.00,7.0,0.00
cee48807215b30a12ca2ca10ffb5f250,guaruja,SP,39,27,7212.23,180.31,3.70,23.0,15.00
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,RJ,5,3,315.70,63.14,5.00,8.0,20.00
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,16,5,2101.50,131.34,3.94,13.8,0.00
cf281cf8b7affbdfe751b29cc85580e1,eusebio,CE,1,1,64.90,64.90,1.00,,
cf654707ed6a99f112c7ec3d6f314b8b,sao paulo,SP,3,4,756.00,189.00,4.75,4.0,0.00
cf6f6bc4df3999b9c6440f124fb2f687,sao paulo,SP,1,1,3.50,3.50,5.00,,
cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,9,2,14391.00,1599.00,2.00,25.8,11.11
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,16,11,6180.80,294.32,3.52,13.7,0.00
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,147,61,12803.64,69.59,3.96,11.4,10.33
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,MG,12,8,3385.03,260.39,4.54,5.7,0.00
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,20,1,2376.00,99.00,4.13,7.3,20.83
d03698c2efd04a549382afa6623e27fb,ilheus,BA,18,14,8865.47,422.17,4.52,15.1,4.76
d05ae8f7a5bd1d2a690a44cd079e4e27,rio de janeiro,RJ,78,11,13436.00,165.88,3.79,10.8,8.64
d06d019f72a04e5497a0b64190af170c,cotia,SP,17,5,2415.93,142.11,4.53,8.0,5.88
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,8,6,598.40,66.49,4.22,8.7,0.00
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,SP,13,4,1297.40,81.09,3.81,13.1,6.25
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,78,30,3944.18,39.84,4.09,8.1,1.01
d13e50eaa47b4cbe9eb81465865d8cfc,santo andre,SP,67,7,7155.05,103.70,4.81,4.6,20.29
d149de2f383552baea37a7198c2296ce,sao paulo,SP,3,2,320.70,106.90,5.00,4.3,0.00
d1582f4043306e6b91afa6a8a884f898,sao paulo,SP,9,1,990.00,110.00,4.11,11.7,11.11
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,12,11,3021.66,251.81,4.00,11.5,16.67
d180e07dc1e58c31c3f0cd599dc4d945,belo horizonte,MG,1,1,58.80,58.80,3.00,7.0,0.00
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,SP,6,6,519.09,74.16,4.71,6.7,0.00
d1a1b40ec554c593a1a99366746289dd,pato branco,PR,1,1,49.70,49.70,2.00,,
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,1,1,237.60,237.60,1.00,30.0,100.00
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,PR,1,1,119.90,119.90,4.00,35.0,100.00
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,SP,40,30,11703.07,285.44,4.56,8.6,4.88
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,MG,11,10,1154.35,104.94,4.18,10.5,0.00
d1c281d3ae149232351cd8c8cc885f0d,ibitinga,SP,215,115,26942.60,112.26,3.79,11.9,8.75
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,RS,12,6,1156.03,96.34,4.33,11.5,0.00
d1e2fe627180431ffda076abb303c56f,rio de janeiro,RJ,1,1,289.00,289.00,1.00,,
d1ef48b38baca7e831711c4a0aeb398f,apucarana,PR,29,18,1469.12,41.97,4.43,9.3,11.43
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,90,45,4140.17,39.06,3.64,16.1,16.98
d23019c84ffae2d5ef2270367b8605fc,londrina,PR,39,8,29205.10,748.85,4.41,10.7,2.56
d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,524,111,21223.92,33.64,3.68,13.8,5.23
d2572f31e9023e9850ef986a636ff9bf,belo horizonte,MG,1,1,279.00,279.00,5.00,10.0,0.00
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,17,5,2658.45,126.59,4.52,8.5,4.76
d263fa444c1504a75cbca5cc465f592a,americana,SP,1,1,399.00,399.00,5.00,9.0,0.00
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,2,2,152.90,76.45,4.50,4.0,0.00
d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,1,1,54.30,54.30,4.00,3.0,0.00
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,9,7,724.94,80.55,3.22,6.0,0.00
d2df77822373f19934e87694d8640767,arapongas,PR,2,2,155.90,77.95,3.00,22.0,0.00
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,BA,14,9,1320.70,88.05,3.70,12.3,6.67
d2f3e277560ed4c6361284429b00f037,atibaia,SP,7,7,320.55,45.79,4.71,7.6,0.00
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,SP,10,8,2827.90,257.08,3.64,21.7,27.27
d354c38a7182125a748cb10474fe963b,aperibe,RJ,18,7,1610.33,80.52,4.32,12.7,5.00
d3674f271c91f824f82d24d92011f669,brasilia,DF,20,6,1718.30,85.92,4.10,13.4,10.00
d36b07fd3c5088e477a72d1fccfe29d4,itapetininga,SP,1,1,328.90,328.90,5.00,13.0,0.00
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,28,13,4423.06,152.52,3.93,13.1,3.45
d3891911c2feae53c52fea2bd14054e5,sao paulo,SP,2,2,141.00,70.50,5.00,3.5,0.00
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,9,8,2902.30,322.48,3.89,17.2,33.33
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,1,1,161.00,161.00,5.00,13.0,0.00
d3f39f05462b79a4562d35893a28f159,mococa,SP,34,6,2411.30,63.46,3.37,11.8,13.16
d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,CE,1,1,39.90,39.90,2.00,13.0,0.00
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,SP,11,2,1146.88,95.57,4.92,5.7,8.33
d4a5e99e0dd915df64ba55a7fbd583fd,sao paulo,SP,2,2,65.15,10.86,1.67,12.7,0.00
d4d99b60c4c94cd35acd502cec65dc8d,sao paulo,SP,1,1,72.90,72.90,3.00,19.0,0.00
d4e12e7884759a14fa0f5f896c791cae,sao paulo,SP,29,14,1400.00,43.75,4.63,7.8,6.25
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,12,11,441.80,36.82,4.17,13.0,0.00
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,17,8,783.29,46.08,4.82,7.3,0.00
d4f91e8be86b38da2ee35bc489645a9d,guaratingueta,SP,1,1,49.99,49.99,5.00,17.0,0.00
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,11,8,1400.40,116.70,4.30,8.6,0.00
d50d79cb34e38265a8649c383dcffd48,sao paulo,SP,70,19,13012.42,185.89,4.25,12.6,7.14
d51e0a403fe2e689ece6c73359d96e12,pompeia,SP,19,5,7790.00,299.62,4.23,12.5,7.69
d52cbce9845184537284a23c3bc3da0e,garopaba,SC,2,3,75.00,18.75,5.00,10.0,0.00
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,3,2,709.00,236.33,4.67,9.0,0.00
d566c37fa119d5e66c4e9052e83ee4ea,sao paulo,SP,65,25,5145.70,70.49,4.72,5.3,4.11
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,61,25,3187.70,50.60,4.44,8.7,3.17
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,2,1,65.98,32.99,3.50,4.5,0.00
d594982fd877af63ace38ea1fca27c76,sao paulo,SP,7,2,217.04,31.01,4.43,7.7,0.00
d598f929fc44e1e38678e7f47250ec04,formosa,GO,1,1,69.90,69.90,5.00,11.0,0.00
d5b9a084373da994a6e37f732169a853,santo andre,SP,7,5,1769.00,252.71,3.57,17.4,28.57
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,34,9,4061.40,116.04,3.82,9.4,11.43
d5c530f4884a75ae0dba9c148718d278,centro,MG,6,6,280.88,31.21,2.67,7.6,11.11
d624126b9206f595fb3fbb6ba03b28a8,curitiba,PR,23,13,7198.80,257.10,4.33,9.5,3.57
d63c73efd41eb002280e7ec831424edb,piracicaba,SP,2,2,5598.00,2799.00,4.00,6.0,0.00
d63f306de130e0391d38a792541723b8,sao paulo,SP,1,1,49.00,49.00,5.00,3.0,0.00
d650b663c3b5f6fb392b6326366efa9a,cotia,SP,60,30,19242.90,320.72,4.20,9.3,6.67
d65f31d2413268e671989503f6cf9993,artur nogueira,SP,2,3,488.80,162.93,1.00,,
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,RJ,16,9,776.56,48.54,4.56,7.9,0.00
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,41,25,4886.46,103.97,4.40,9.5,2.13
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,79,16,3908.94,46.54,3.96,13.3,9.52
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,12,13,2002.00,143.00,4.43,10.9,0.00
d6b1ce66b035a475f00c017792ff9769,salto,SP,92,18,12277.40,113.68,4.17,9.7,7.41
d6b664fa0667064c6d76394e7848d790,araraquara,SP,6,2,6080.00,1013.33,4.83,17.0,16.67
d6cd01c59123df02fc226eadbadb5f89,sao paulo,SP,2,2,244.90,81.63,2.33,18.0,0.00
d71d863e5ef30d94e440c11be17dcd8f,osasco,SP,29,7,11900.90,330.58,3.24,19.3,8.33
d73cbd89533ce8b041a9190241453ac8,guiricema,MG,4,4,368.60,92.15,3.50,12.0,0.00
d7485b33791774c36108f8c69602d48d,curitiba,PR,10,8,399.82,39.98,3.70,8.2,10.00
d7827b2af99326a03b0ed9c7a24db0d3,londrina,SP,1,1,1455.00,1455.00,5.00,13.0,0.00
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,5,3,721.89,144.38,4.00,7.8,20.00
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,2,2,38.67,12.89,4.33,5.3,0.00
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,4,4,329.60,82.40,3.25,19.3,25.00
d7d517afce974cd491b8d52bb5b5b1fc,sao paulo,SP,1,1,89.99,89.99,4.00,13.0,0.00
d7f1cfc638473be93baedbfd02208016,belford roxo,RJ,1,1,30.00,30.00,5.00,12.0,0.00
d85efbc8eff2b7adf524e2820569adc8,sao paulo,SP,1,1,55.00,55.00,5.00,2.0,0.00
d8b8f2cf9ff6ba0389072541cb42498c,formosa,GO,1,1,149.00,149.00,5.00,12.0,0.00
d8bf0fc082fd4a77fc2e5679b6c00133,sao paulo,SP,1,1,139.90,139.90,5.00,7.0,0.00
d8c7ba53e7e38711eaef8c2849d6d2e1,floresta,PR,22,6,1190.87,54.13,4.50,7.6,0.00
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,6,4,623.70,32.83,3.00,6.9,0.00
d8d9567d0bfb0bc7eb845a205ba42657,sao paulo,SP,4,3,74.60,18.65,3.50,13.0,50.00
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,2,1,198.00,99.00,1.50,30.0,100.00
d90fe2229fee1a5da999ccd0c06c1667,sao paulo,SP,3,2,450.00,150.00,4.67,9.0,0.00
d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,535,315,40889.74,76.29,4.09,10.9,6.16
d921b68bf747894be13a97ae52b0f386,formiga,MG,77,46,15645.80,203.19,4.56,9.5,1.30
d93844a9c55ba7ce353388bcf849ea56,curitiba,PR,12,12,2708.50,193.46,4.21,15.8,14.29
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,33,6,2666.70,80.81,4.00,22.6,18.18
d93b8458c6fe139d85cfa5eadbf55bd2,sao paulo,SP,1,1,19.90,19.90,5.00,5.0,0.00
d9442042130b7fe579d1295f9f4a248f,sao paulo,SP,19,8,772.16,35.10,4.23,10.9,4.55
d94a40fd42351c259927028d163af842,baependi,MG,101,17,13823.80,125.67,4.10,13.2,3.64
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,9,1,599.00,59.90,4.80,11.2,0.00
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,29,19,1846.00,63.66,3.93,11.6,17.24
d98eec89afa3380e14463da2aabaea72,porto alegre,RS,168,26,6968.53,38.08,4.29,8.0,2.19
d9a84e1403de8da0c3aa531d6d108ba6,sao paulo,SP,54,35,1425.20,24.16,4.56,7.0,5.08
d9b00a97818674c7f8d8b1ef0e689679,ponta grossa,PR,1,1,69.90,69.90,3.00,2.0,0.00
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,54,20,6911.02,113.30,4.82,7.3,11.48
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,1,1,168.10,168.10,5.00,21.0,0.00
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,3,3,231.90,77.30,3.67,12.7,0.00
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,3,3,678.00,226.00,5.00,10.7,0.00
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,6,8,210.00,26.25,3.50,9.2,0.00
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,SP,11,7,722.50,55.58,3.15,18.5,30.77
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,SP,9,2,3050.00,254.17,4.17,10.8,0.00
da03c298e3999e9d828591fc2179d109,sao paulo,SP,4,2,787.70,157.54,4.80,8.8,0.00
da20530872245d6cd9d2f5725613c430,igrejinha,RS,2,2,314.96,104.99,4.67,8.7,0.00
da2782c804606d2a5d8e1760dbb3e7ec,sao paulo,SP,1,1,89.00,89.00,1.00,32.0,100.00
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,1,1,44.90,44.90,5.00,11.0,0.00
da4d149c0ddbac90557103ac0a0ec356,sbc,SP,1,1,730.00,730.00,3.00,,
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,12,9,728.79,56.06,4.77,7.2,0.00
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,SP,17,7,1259.10,69.95,4.56,8.4,5.56
da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,1314,222,160236.57,103.31,4.06,10.7,7.29
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,8,7,1442.00,180.25,4.63,7.6,0.00
dadc51ef321949ec9a3ab25cd902e23d,sao paulo,SP,1,1,85.00,85.00,1.00,,
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,40,27,2305.90,56.24,4.11,11.0,7.32
daf565f087a52def0fd5c5825b3661bc,brusque,SC,9,5,813.90,90.43,3.63,8.9,11.11
db1f0f7c7e5e87f40b62226f020bb297,pinhais,PR,3,3,59.01,19.67,4.67,9.0,0.00
db2956745b3a8e9f3785c99f34b5d25e,sao sebastiao,SP,47,6,8599.00,179.15,3.73,14.0,10.42
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,137,51,3331.31,22.82,4.12,10.4,4.11
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,16,8,933.97,58.37,4.56,7.7,0.00
db6a4d4b5f1f5f98820ce6ce2619e2de,sao paulo,SP,1,1,135.99,135.99,5.00,3.0,0.00
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,1,1,109.00,109.00,5.00,3.0,0.00
dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,SP,108,55,7186.85,60.91,4.20,9.5,4.24
dbbcfe2c8d026742134ac3e28ccde274,curitiba,PR,4,4,308.59,77.15,4.00,8.0,0.00
dbc22125167c298ef99da25668e1011f,borda da mata,MG,406,101,33776.78,78.73,4.23,10.9,2.33
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,1,1,199.99,199.99,4.00,17.0,0.00
dbd66278cbfe1aa1000f90a217ca4695,sao paulo,SP,85,18,4928.90,49.79,4.45,8.6,6.06
dbdd0ec73a4817971d962698f2fea022,fortaleza,CE,16,3,6384.00,399.00,4.38,12.2,6.25
dbec9a0a7efeff029d4d9dce7dc4cc95,belo horizonte,MG,3,2,1170.00,390.00,4.00,11.3,0.00
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,1,1,130.00,130.00,1.00,14.0,0.00
dc317f341ab0e22f39acbd9dbf9b4a1f,cachoeirinha,RS,55,7,18988.40,327.39,4.12,11.8,5.17
dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,231,167,24180.77,97.11,3.78,13.3,6.43
dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,4,3,424.20,106.05,4.75,6.0,0.00
dc64d75cc406bb0697be983831430e60,belo horizonte,MG,4,2,813.00,203.25,4.75,10.0,0.00
dc7192adf8ba09569261f4a8d576afe0,itapeva,SP,7,5,917.00,114.63,3.63,5.6,0.00
dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,41,37,2056.30,40.32,3.15,13.1,5.88
dcb7367a92f5ffb89f1e2152ed260285,osvaldo cruz,SP,1,1,79.90,79.90,5.00,10.0,0.00
dcf3755cefcdc158ad0b7bdde51e871b,cachoeira do sul,RS,3,3,269.70,89.90,4.00,13.0,0.00
dd264199fc8b687ad029de7de6d760e6,cascavel,PR,1,1,87.90,87.90,5.00,18.0,0.00
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,108,43,10816.70,95.72,3.79,14.7,5.31
dd39ad39b5d3df33037e141c72497ba6,sao paulo,SP,2,2,135.80,67.90,5.00,8.0,0.00
dd4d95ba2d15c071e6c695e2ef6ce169,cachoeiro de itapemirim,ES,4,2,1748.00,437.00,4.25,14.3,50.00
dd533b429f380718b70ad9922c294bae,barretos,SP,41,15,2819.77,62.66,3.73,16.3,11.11
dd5450b022b2d00a2145a66331e1aef6,joinville,SC,1,1,59.00,59.00,5.00,7.0,0.00
dd55f1bb788714a40e7954c3be6df745,sao paulo,SP,35,10,7041.76,190.32,3.81,18.3,16.22
dd58ee93286b0821565574c570e9e1dc,curitiba,PR,2,2,2948.00,1474.00,5.00,11.5,0.00
dd7ddc04e1b6c2c614352b383efe2d36,sao paulo,SP,122,41,9178.51,64.19,3.76,14.4,14.69
dd88d13bea9e4c2bf47daf224f8141e5,lajeado,RS,1,1,458.00,458.00,5.00,5.0,0.00
dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,2,2,205.75,102.88,3.50,8.5,0.00
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,SC,1,1,174.00,174.00,5.00,18.0,0.00
dda37071807e404c5bb2a1590c66326f,sao paulo,SP,1,1,199.99,199.99,5.00,16.0,0.00
ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,RJ,8,6,842.70,33.71,4.60,6.4,0.00
dde698c6d0bd24834c586e5111c2bba7,petropolis,RJ,1,1,155.90,155.90,5.00,7.0,0.00
de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,3,3,784.00,261.33,3.33,5.7,0.00
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,SP,14,4,2489.30,155.58,4.44,6.0,0.00
de23c3b98a88888289c6f5cc1209054a,sao paulo,SP,164,93,26399.67,145.85,4.28,10.3,8.84
de66a66f2dd06bb9ec37aa96987466a3,rio de janeiro,RJ,7,2,353.32,44.17,4.25,14.1,0.00
de722cd6dad950a92b7d4f82673f8833,recife,PE,339,7,55426.10,146.24,4.16,12.4,3.96
de9727ca376d1be6ec121b110aa7954c,sarandi,PR,10,4,1058.70,88.23,3.75,10.9,8.33
deaadd805612bf94faaa9fa702516e11,sao paulo,SP,1,1,50.00,50.00,1.00,,
debe6615cd90cc0c2eac2b8988e1f628,sao paulo,SP,5,3,278.50,55.70,4.60,11.2,0.00
dedcab67899479e4ea5dcc4eba47f587,jaragua do sul,SC,2,1,84.00,42.00,4.50,5.0,0.00
dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,93,32,6271.98,66.02,4.38,12.0,5.26
df0f42bc4c2142eacf0eaf2cffd0cfbb,itajai,SC,14,2,1654.00,103.38,4.06,13.9,0.00
df47da4ae86fa4db890d05aaf24e21d8,sao paulo,SP,5,2,310.50,62.10,4.20,6.6,0.00
df560393f3a51e74553ab94004ba5c87,loanda,PR,28,10,3661.18,126.25,3.72,17.5,6.90
df56d7b40d437f88407c5f78b63bc328,cascavel,PR,22,8,2791.28,111.65,3.88,11.7,4.00
df683dfda87bf71ac3fc63063fba369d,farroupilha,RS,1,1,39.90,39.90,1.00,189.0,100.00
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,SP,14,4,2312.10,165.15,4.36,8.8,0.00
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,77,35,4777.10,55.55,4.01,9.2,3.49
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,PR,19,5,1793.76,85.42,4.38,12.5,4.76
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,SP,33,11,6124.63,180.14,4.12,14.0,5.88
dff87e4de60c9736ce8df835951b09bc,sao paulo,SP,2,2,998.00,499.00,2.50,,
e00d85ce20ea50c1224c66ca5050527d,osasco,SP,1,1,149.00,149.00,4.00,2.0,0.00
e0482f2c769468c3bbcd8a01e09d98c5,sao paulo,SP,1,1,189.00,189.00,4.00,5.0,0.00
e0487761face83d64fcada2408959a36,sao paulo,SP,2,2,49.25,24.63,4.50,3.0,0.00
e067ad2c1c0b48758eb1b5228bcf7a68,santos,SP,54,36,5042.55,82.66,4.13,14.0,8.20
e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,29,25,5279.49,170.31,4.02,14.5,6.45
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,27,4,5065.30,174.67,3.45,17.7,17.24
e09887ca8c7bf8a4621ce481820414ef,sao paulo,SP,3,4,119.96,29.99,3.00,41.7,25.00
e0a366315b1b726b6c7832d664c0f530,sao paulo,SP,43,21,7400.09,145.10,4.33,6.9,3.92
e0a3c37054ade6478d923a6efc10f308,camboriu,SC,2,2,219.80,109.90,5.00,7.0,0.00
e0b162a693bc7f9eab00f783a31d60ea,pelotas,RS,1,1,20.00,20.00,5.00,11.0,0.00
e0eabded302882513ced4ea3eb0c7059,campinas,SP,8,3,978.40,122.30,4.63,10.9,0.00
e116c7455dd26a4d8c3e92532583905f,sao paulo,SP,1,1,36.76,18.38,4.00,,
e1643dff33666ca629e3644c02738179,sao paulo,SP,3,2,170.00,56.67,4.33,4.0,0.00
e174dc2de86d60fee178170a154c05e7,santo andre,SP,1,1,19.80,19.80,1.00,,
e1a210d482714ce337763a19aef94ba4,cascavel,PR,1,1,49.90,49.90,1.00,,
e1b12447a7563944843191754aeb5562,guarulhos,SP,9,6,472.46,47.25,4.50,15.5,30.00
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,1,1,199.00,199.00,5.00,8.0,0.00
e1c76f339ebd5460999f25a2aa8c92c5,sao paulo,SP,1,1,899.90,899.90,5.00,29.0,0.00
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,12,4,885.00,73.75,3.83,7.8,0.00
e21a1e8be4715b0fcfd5385643bc49c4,jaguaruna,SC,21,14,703.60,29.32,3.67,16.1,0.00
